county,precinct,office,district,party,candidate,votes
GASCONADE,U.S. Senate,,REP,"Perkel, Marc",305
GASCONADE,U.S. Senate,,LIB,"Stauffer, Grant Samuel",1
GASCONADE,Governor,,DEM,"Holden, Bob",568
GASCONADE,Governor,,REP,"Macy, Elgar",131
GASCONADE,Governor,,REP,"Talent, Jim",2153
GASCONADE,Governor,,REP,"Sievers, Jennie Lee (Jen)",155
GASCONADE,Governor,,LIB,"Swenson, John M.",0
GASCONADE,Governor,,LIB,"Illyes, Dick",1
GASCONADE,Governor,,CST,"Smith, Richard L.",0
GASCONADE,Lieutenant Governor,,DEM,"Maxwell, Joe",345
GASCONADE,Lieutenant Governor,,DEM,"Backer, Gracia Yancey",158
GASCONADE,Lieutenant Governor,,DEM,"Powell, Catherine",111
GASCONADE,Lieutenant Governor,,REP,"Ortwerth, Joe",877
GASCONADE,Lieutenant Governor,,REP,"Bailey, Wendell",1517
GASCONADE,Lieutenant Governor,,LIB,"Horras, Phillip W.",1
GASCONADE,Lieutenant Governor,,CST,"Wells, Bob",0
GASCONADE,Secretary of State,,DEM,"Gaw, Steve",301
GASCONADE,Secretary of State,,DEM,"Askew, James J.",264
GASCONADE,Secretary of State,,REP,"Blunt, Matt",1691
GASCONADE,Secretary of State,,REP,"Peterman, Raymond W.",165
GASCONADE,Secretary of State,,REP,"Crump, Robert J.",431
GASCONADE,Secretary of State,,LIB,"Southard, Jane Spence",1
GASCONADE,Secretary of State,,CST,"Ivanovich, Donna L.",0
GASCONADE,State Treasurer,,DEM,"May, Brian",174
GASCONADE,State Treasurer,,DEM,"Farmer, Nancy",315
GASCONADE,State Treasurer,,DEM,"Lakin, Scott",102
GASCONADE,State Treasurer,,REP,"Boeke, Chester (Chet)",540
GASCONADE,State Treasurer,,REP,"Graves, Todd",1569
GASCONADE,State Treasurer,,LIB,"Trembley, Arnold J.",1
GASCONADE,State Treasurer,,CST,"Culligan, Kerry",0
GASCONADE,Attorney General,,DEM,"Nixon, Jeremiah W. (Jay)",586
GASCONADE,Attorney General,,REP,"Jones, Sam",1962
GASCONADE,Attorney General,,LIB,"Moore, Mitch",1
GASCONADE,Attorney General,,DEM,"Glawson, Michael Charles",178
GASCONADE,Attorney General,,DEM,"Terry, Joe Cefius",108
GASCONADE,Attorney General,,DEM,"Carroll, Steven R.",270
GASCONADE,Attorney General,,REP,"Hulshof, Kenny",2358
GASCONADE,Attorney General,,LIB,"Hoffman, Robert",1
GASCONADE,Attorney General,,DEM,"Pendleton, Marilyn J.",93
GASCONADE,Attorney General,,DEM,"Trokey, Bob",71
GASCONADE,Attorney General,,REP,"Froelker, Jim",480
GASCONADE,Attorney General,,REP,"Townley, Merrill",1823
GASCONADE,Attorney General,,DEM,"Johnson, Prudence Fink",549
GASCONADE,Attorney General,,REP,"Wood, Gael D.",1932
GENTRY,U.S. Senate,,DEM,"Wagganer, Ronald William",297
GENTRY,U.S. Senate,,DEM,"Carnahan, Mel",908
GENTRY,U.S. Senate,,REP,"Ashcroft, John",312
GENTRY,U.S. Senate,,REP,"Perkel, Marc",18
GENTRY,U.S. Senate,,LIB,"Stauffer, Grant Samuel",2
GENTRY,Governor,,DEM,"Holden, Bob",1022
GENTRY,Governor,,REP,"Macy, Elgar",19
GENTRY,Governor,,REP,"Talent, Jim",273
GENTRY,Governor,,REP,"Sievers, Jennie Lee (Jen)",26
GENTRY,Governor,,LIB,"Swenson, John M.",2
GENTRY,Governor,,LIB,"Illyes, Dick",0
GENTRY,Governor,,CST,"Smith, Richard L.",0
GENTRY,Lieutenant Governor,,DEM,"Maxwell, Joe",596
GENTRY,Lieutenant Governor,,DEM,"Backer, Gracia Yancey",234
GENTRY,Lieutenant Governor,,DEM,"Powell, Catherine",284
GENTRY,Lieutenant Governor,,REP,"Ortwerth, Joe",58
GENTRY,Lieutenant Governor,,REP,"Bailey, Wendell",248
GENTRY,Lieutenant Governor,,LIB,"Horras, Phillip W.",2
GENTRY,Lieutenant Governor,,CST,"Wells, Bob",0
GENTRY,Secretary of State,,DEM,"Gaw, Steve",480
GENTRY,Secretary of State,,DEM,"Askew, James J.",592
GENTRY,Secretary of State,,REP,"Blunt, Matt",223
GENTRY,Secretary of State,,REP,"Peterman, Raymond W.",45
GENTRY,Secretary of State,,REP,"Crump, Robert J.",31
GENTRY,Secretary of State,,LIB,"Southard, Jane Spence",2
GENTRY,Secretary of State,,CST,"Ivanovich, Donna L.",0
GENTRY,State Treasurer,,DEM,"May, Brian",232
GENTRY,State Treasurer,,DEM,"Farmer, Nancy",569
GENTRY,State Treasurer,,DEM,"Lakin, Scott",254
GENTRY,State Treasurer,,REP,"Boeke, Chester (Chet)",36
GENTRY,State Treasurer,,REP,"Graves, Todd",274
GENTRY,State Treasurer,,LIB,"Trembley, Arnold J.",2
GENTRY,State Treasurer,,CST,"Culligan, Kerry",0
GENTRY,Attorney General,,DEM,"Nixon, Jeremiah W. (Jay)",1020
GENTRY,Attorney General,,REP,"Jones, Sam",291
GENTRY,Attorney General,,LIB,"Moore, Mitch",2
GENTRY,Attorney General,,DEM,"Danner, Steve",716
GENTRY,Attorney General,,DEM,"Mann, Tom",331
GENTRY,Attorney General,,DEM,"Reeves, Sandra Lee",94
GENTRY,Attorney General,,DEM,"Cox, Ida",96
GENTRY,Attorney General,,REP,"DeSelms, Jack C.",4
GENTRY,Attorney General,,REP,"Loar, Teresa Anne",14
GENTRY,Attorney General,,REP,"Dady, John",5
GENTRY,Attorney General,,REP,"Bailey, Jeff",24
GENTRY,Attorney General,,REP,"Graves, Jr., Samuel B. (Sam)",282
GENTRY,Attorney General,,LIB,"Dykes, Jimmy",2
GENTRY,Attorney General,,REP,"Hegeman, Dan",313
GENTRY,Attorney General,,DEM,"Dietrich, Glen",963
GENTRY,Attorney General,,REP,"Prokes, Roger",290
GREENE,U.S. Senate,,DEM,"Wagganer, Ronald William",1159
GREENE,U.S. Senate,,DEM,"Carnahan, Mel",6104
GREENE,U.S. Senate,,REP,"Ashcroft, John",16063
GREENE,U.S. Senate,,REP,"Perkel, Marc",2082
GREENE,U.S. Senate,,LIB,"Stauffer, Grant Samuel",71
GREENE,Governor,,DEM,"Holden, Bob",7023
GREENE,Governor,,REP,"Macy, Elgar",939
GREENE,Governor,,REP,"Talent, Jim",14746
GREENE,Governor,,REP,"Sievers, Jennie Lee (Jen)",1474
GREENE,Governor,,LIB,"Swenson, John M.",37
GREENE,Governor,,LIB,"Illyes, Dick",30
GREENE,Governor,,CST,"Smith, Richard L.",15
GREENE,Lieutenant Governor,,DEM,"Maxwell, Joe",4554
GREENE,Lieutenant Governor,,DEM,"Backer, Gracia Yancey",1258
GREENE,Lieutenant Governor,,DEM,"Powell, Catherine",1239
GREENE,Lieutenant Governor,,REP,"Ortwerth, Joe",7366
GREENE,Lieutenant Governor,,REP,"Bailey, Wendell",9673
GREENE,Lieutenant Governor,,LIB,"Horras, Phillip W.",67
GREENE,Lieutenant Governor,,CST,"Wells, Bob",15
GREENE,Secretary of State,,DEM,"Gaw, Steve",3302
GREENE,Secretary of State,,DEM,"Askew, James J.",3452
GREENE,Secretary of State,,REP,"Blunt, Matt",15302
GREENE,Secretary of State,,REP,"Peterman, Raymond W.",1364
GREENE,Secretary of State,,REP,"Crump, Robert J.",1009
GREENE,Secretary of State,,LIB,"Southard, Jane Spence",68
GREENE,Secretary of State,,CST,"Ivanovich, Donna L.",17
GREENE,State Treasurer,,DEM,"May, Brian",2696
GREENE,State Treasurer,,DEM,"Farmer, Nancy",3078
GREENE,State Treasurer,,DEM,"Lakin, Scott",1142
GREENE,State Treasurer,,REP,"Boeke, Chester (Chet)",3197
GREENE,State Treasurer,,REP,"Graves, Todd",12336
GREENE,State Treasurer,,LIB,"Trembley, Arnold J.",66
GREENE,State Treasurer,,CST,"Culligan, Kerry",16
GREENE,Attorney General,,DEM,"Nixon, Jeremiah W. (Jay)",6968
GREENE,Attorney General,,REP,"Jones, Sam",15039
GREENE,Attorney General,,LIB,"Moore, Mitch",68
GREENE,Attorney General,,DEM,"Christrup, Charles",6572
GREENE,Attorney General,,REP,"Blunt, Roy",15985
GREENE,Attorney General,,REP,"Harman, Mike",2202
GREENE,Attorney General,,LIB,"Burlison, Doug",68
GREENE,Attorney General,,REP,"Miller, Ronnie",278
GREENE,Attorney General,,DEM,"Dare, John",1173
GREENE,Attorney General,,REP,"Champion, Norma (Aunt Norma)",3373
GREENE,Attorney General,,DEM,"PayneStewart, Bee",1163
GREENE,Attorney General,,REP,"Holand, Roy W.",4235
GREENE,Attorney General,,DEM,"Lee, Jim",1077
GREENE,Attorney General,,DEM,"Graham, Jennifer",352
GREENE,Attorney General,,REP,"Riley, Jerry",711
GREENE,Attorney General,,REP,"Marsh, B. J.",1797
GREENE,Attorney General,,DEM,"Hosmer, Andy",609
GREENE,Attorney General,,REP,"Wright, Mark",866
GREENE,Attorney General,,LIB,"Chrisp, Beth",15
GREENE,Attorney General,,DEM,"Hosmer, Craig",971
GREENE,Attorney General,,REP,"Fleck, Teddy Michael",643
GREENE,Attorney General,,REP,"Bennett, Joseph",960
GREENE,Attorney General,,DEM,"Erb, Albert",838
GREENE,Attorney General,,REP,"Roark, Brad",2367
GREENE,Attorney General,,DEM,"Wommack, Ken G.",235
GREENE,Attorney General,,REP,"Ballard, Charlie",623
GREENE,Attorney General,,CST,"Frazier, Curt",3
GREENE,Attorney General,,DEM,"Kreider, Jim",261
GREENE,Attorney General,,REP,"Hayes, Tim",672
GREENE,Attorney General,,LIB,"Kenkel, Jeff",3
GREENE,Attorney General,,REP,"Burrell, Jr., Don",15586
GREENE,Attorney General,,DEM,"Mountjoy, Tom",6795
GREENE,Attorney General,,REP,"Merriman, Pat J.",14630
GREENE,Attorney General,,DEM,"Holden, Calvin R.",6832
GRUNDY,U.S. Senate,,DEM,"Wagganer, Ronald William",49
GRUNDY,U.S. Senate,,DEM,"Carnahan, Mel",210
GRUNDY,U.S. Senate,,REP,"Ashcroft, John",2019
GRUNDY,U.S. Senate,,REP,"Perkel, Marc",357
GRUNDY,U.S. Senate,,LIB,"Stauffer, Grant Samuel",2
GRUNDY,Governor,,DEM,"Holden, Bob",234
GRUNDY,Governor,,REP,"Macy, Elgar",187
GRUNDY,Governor,,REP,"Talent, Jim",1593
GRUNDY,Governor,,REP,"Sievers, Jennie Lee (Jen)",390
GRUNDY,Governor,,LIB,"Swenson, John M.",1
GRUNDY,Governor,,LIB,"Illyes, Dick",1
GRUNDY,Governor,,CST,"Smith, Richard L.",0
GRUNDY,Lieutenant Governor,,DEM,"Maxwell, Joe",141
GRUNDY,Lieutenant Governor,,DEM,"Backer, Gracia Yancey",48
GRUNDY,Lieutenant Governor,,DEM,"Powell, Catherine",53
GRUNDY,Lieutenant Governor,,REP,"Ortwerth, Joe",437
GRUNDY,Lieutenant Governor,,REP,"Bailey, Wendell",1709
GRUNDY,Lieutenant Governor,,LIB,"Horras, Phillip W.",2
GRUNDY,Lieutenant Governor,,CST,"Wells, Bob",1
GRUNDY,Secretary of State,,DEM,"Gaw, Steve",132
GRUNDY,Secretary of State,,DEM,"Askew, James J.",107
GRUNDY,Secretary of State,,REP,"Blunt, Matt",1480
GRUNDY,Secretary of State,,REP,"Peterman, Raymond W.",254
GRUNDY,Secretary of State,,REP,"Crump, Robert J.",330
GRUNDY,Secretary of State,,LIB,"Southard, Jane Spence",2
GRUNDY,Secretary of State,,CST,"Ivanovich, Donna L.",0
GRUNDY,State Treasurer,,DEM,"May, Brian",58
GRUNDY,State Treasurer,,DEM,"Farmer, Nancy",115
GRUNDY,State Treasurer,,DEM,"Lakin, Scott",58
GRUNDY,State Treasurer,,REP,"Boeke, Chester (Chet)",318
GRUNDY,State Treasurer,,REP,"Graves, Todd",1750
GRUNDY,State Treasurer,,LIB,"Trembley, Arnold J.",2
GRUNDY,State Treasurer,,CST,"Culligan, Kerry",0
GRUNDY,Attorney General,,DEM,"Nixon, Jeremiah W. (Jay)",231
GRUNDY,Attorney General,,REP,"Jones, Sam",1961
GRUNDY,Attorney General,,LIB,"Moore, Mitch",2
GRUNDY,Attorney General,,DEM,"Danner, Steve",206
GRUNDY,Attorney General,,DEM,"Mann, Tom",20
GRUNDY,Attorney General,,DEM,"Reeves, Sandra Lee",29
GRUNDY,Attorney General,,DEM,"Cox, Ida",3
GRUNDY,Attorney General,,REP,"DeSelms, Jack C.",19
GRUNDY,Attorney General,,REP,"Loar, Teresa Anne",287
GRUNDY,Attorney General,,REP,"Dady, John",44
GRUNDY,Attorney General,,REP,"Bailey, Jeff",177
GRUNDY,Attorney General,,REP,"Graves, Jr., Samuel B. (Sam)",1787
GRUNDY,Attorney General,,LIB,"Dykes, Jimmy",2
GRUNDY,Attorney General,,REP,"Klindt, David G.",2237
GRUNDY,Attorney General,,REP,"Krohn, Andrew A.",1290
GRUNDY,Attorney General,,REP,"Holcomb, James T.",1260
HARRISON,U.S. Senate,,DEM,"Wagganer, Ronald William",33
HARRISON,U.S. Senate,,DEM,"Carnahan, Mel",138
HARRISON,U.S. Senate,,REP,"Ashcroft, John",1984
HARRISON,U.S. Senate,,REP,"Perkel, Marc",292
HARRISON,U.S. Senate,,LIB,"Stauffer, Grant Samuel",0
HARRISON,Governor,,DEM,"Holden, Bob",163
HARRISON,Governor,,REP,"Macy, Elgar",230
HARRISON,Governor,,REP,"Talent, Jim",1308
HARRISON,Governor,,REP,"Sievers, Jennie Lee (Jen)",452
HARRISON,Governor,,LIB,"Swenson, John M.",0
HARRISON,Governor,,LIB,"Illyes, Dick",0
HARRISON,Governor,,CST,"Smith, Richard L.",0
HARRISON,Lieutenant Governor,,DEM,"Maxwell, Joe",87
HARRISON,Lieutenant Governor,,DEM,"Backer, Gracia Yancey",31
HARRISON,Lieutenant Governor,,DEM,"Powell, Catherine",43
HARRISON,Lieutenant Governor,,REP,"Ortwerth, Joe",511
HARRISON,Lieutenant Governor,,REP,"Bailey, Wendell",1469
HARRISON,Lieutenant Governor,,LIB,"Horras, Phillip W.",0
HARRISON,Lieutenant Governor,,CST,"Wells, Bob",0
HARRISON,Secretary of State,,DEM,"Gaw, Steve",75
HARRISON,Secretary of State,,DEM,"Askew, James J.",87
HARRISON,Secretary of State,,REP,"Blunt, Matt",1154
HARRISON,Secretary of State,,REP,"Peterman, Raymond W.",335
HARRISON,Secretary of State,,REP,"Crump, Robert J.",389
HARRISON,Secretary of State,,LIB,"Southard, Jane Spence",0
HARRISON,Secretary of State,,CST,"Ivanovich, Donna L.",0
HARRISON,State Treasurer,,DEM,"May, Brian",39
HARRISON,State Treasurer,,DEM,"Farmer, Nancy",86
HARRISON,State Treasurer,,DEM,"Lakin, Scott",34
HARRISON,State Treasurer,,REP,"Boeke, Chester (Chet)",292
HARRISON,State Treasurer,,REP,"Graves, Todd",1627
HARRISON,State Treasurer,,LIB,"Trembley, Arnold J.",0
HARRISON,State Treasurer,,CST,"Culligan, Kerry",0
HARRISON,Attorney General,,DEM,"Nixon, Jeremiah W. (Jay)",156
HARRISON,Attorney General,,REP,"Jones, Sam",1786
HARRISON,Attorney General,,LIB,"Moore, Mitch",0
HARRISON,Attorney General,,DEM,"Danner, Steve",123
HARRISON,Attorney General,,DEM,"Mann, Tom",21
HARRISON,Attorney General,,DEM,"Reeves, Sandra Lee",24
HARRISON,Attorney General,,DEM,"Cox, Ida",7
HARRISON,Attorney General,,REP,"DeSelms, Jack C.",48
HARRISON,Attorney General,,REP,"Loar, Teresa Anne",194
HARRISON,Attorney General,,REP,"Dady, John",33
HARRISON,Attorney General,,REP,"Bailey, Jeff",164
HARRISON,Attorney General,,REP,"Graves, Jr., Samuel B. (Sam)",1781
HARRISON,Attorney General,,LIB,"Dykes, Jimmy",0
HARRISON,Attorney General,,REP,"Klindt, David G.",2159
HARRISON,Attorney General,,REP,"Krohn, Andrew A.",1204
HARRISON,Attorney General,,REP,"Holcomb, James T.",1110
HENRY,U.S. Senate,,DEM,"Wagganer, Ronald William",531
HENRY,U.S. Senate,,DEM,"Carnahan, Mel",2042
HENRY,U.S. Senate,,REP,"Ashcroft, John",1860
HENRY,U.S. Senate,,REP,"Perkel, Marc",194
HENRY,U.S. Senate,,LIB,"Stauffer, Grant Samuel",7
HENRY,Governor,,DEM,"Holden, Bob",2292
HENRY,Governor,,REP,"Macy, Elgar",109
HENRY,Governor,,REP,"Talent, Jim",1601
HENRY,Governor,,REP,"Sievers, Jennie Lee (Jen)",190
HENRY,Governor,,LIB,"Swenson, John M.",5
HENRY,Governor,,LIB,"Illyes, Dick",3
HENRY,Governor,,CST,"Smith, Richard L.",0
HENRY,Lieutenant Governor,,DEM,"Maxwell, Joe",1504
HENRY,Lieutenant Governor,,DEM,"Backer, Gracia Yancey",477
HENRY,Lieutenant Governor,,DEM,"Powell, Catherine",416
HENRY,Lieutenant Governor,,REP,"Ortwerth, Joe",492
HENRY,Lieutenant Governor,,REP,"Bailey, Wendell",1361
HENRY,Lieutenant Governor,,LIB,"Horras, Phillip W.",7
HENRY,Lieutenant Governor,,CST,"Wells, Bob",0
HENRY,Secretary of State,,DEM,"Gaw, Steve",1285
HENRY,Secretary of State,,DEM,"Askew, James J.",1068
HENRY,Secretary of State,,REP,"Blunt, Matt",1461
HENRY,Secretary of State,,REP,"Peterman, Raymond W.",165
HENRY,Secretary of State,,REP,"Crump, Robert J.",225
HENRY,Secretary of State,,LIB,"Southard, Jane Spence",7
HENRY,Secretary of State,,CST,"Ivanovich, Donna L.",0
HENRY,State Treasurer,,DEM,"May, Brian",733
HENRY,State Treasurer,,DEM,"Farmer, Nancy",1084
HENRY,State Treasurer,,DEM,"Lakin, Scott",497
HENRY,State Treasurer,,REP,"Boeke, Chester (Chet)",409
HENRY,State Treasurer,,REP,"Graves, Todd",1286
HENRY,State Treasurer,,LIB,"Trembley, Arnold J.",7
HENRY,State Treasurer,,CST,"Culligan, Kerry",0
HENRY,Attorney General,,DEM,"Nixon, Jeremiah W. (Jay)",2259
HENRY,Attorney General,,REP,"Jones, Sam",1590
HENRY,Attorney General,,LIB,"Moore, Mitch",7
HENRY,Attorney General,,DEM,"Skelton, Ike",2412
HENRY,Attorney General,,REP,"Brown, Bob",728
HENRY,Attorney General,,REP,"Noland, Jim",885
HENRY,Attorney General,,LIB,"Knapp, Thomas L.",7
HENRY,Attorney General,,DEM,"Caskey, Harold L.",2241
HENRY,Attorney General,,REP,"Howerton, Jim",2013
HENRY,Attorney General,,DEM,"Beaty, Mike",1441
HENRY,Attorney General,,DEM,"Switzer, Karen L.",1214
HENRY,Attorney General,,REP,"Cooper, Shannon",1287
HENRY,Attorney General,,REP,"Hankins, Eric",880
HENRY,Attorney General,,LIB,"Dzula, Wally",8
HENRY,Attorney General,,DEM,"Roberts, William J. (Bill)",2414
HICKORY,U.S. Senate,,DEM,"Wagganer, Ronald William",108
HICKORY,U.S. Senate,,DEM,"Carnahan, Mel",333
HICKORY,U.S. Senate,,REP,"Ashcroft, John",1914
HICKORY,U.S. Senate,,REP,"Perkel, Marc",373
HICKORY,U.S. Senate,,LIB,"Stauffer, Grant Samuel",3
HICKORY,Governor,,DEM,"Holden, Bob",410
HICKORY,Governor,,REP,"Macy, Elgar",165
HICKORY,Governor,,REP,"Talent, Jim",1598
HICKORY,Governor,,REP,"Sievers, Jennie Lee (Jen)",347
HICKORY,Governor,,LIB,"Swenson, John M.",2
HICKORY,Governor,,LIB,"Illyes, Dick",0
HICKORY,Governor,,CST,"Smith, Richard L.",0
HICKORY,Lieutenant Governor,,DEM,"Maxwell, Joe",270
HICKORY,Lieutenant Governor,,DEM,"Backer, Gracia Yancey",61
HICKORY,Lieutenant Governor,,DEM,"Powell, Catherine",94
HICKORY,Lieutenant Governor,,REP,"Ortwerth, Joe",622
HICKORY,Lieutenant Governor,,REP,"Bailey, Wendell",1476
HICKORY,Lieutenant Governor,,LIB,"Horras, Phillip W.",3
HICKORY,Lieutenant Governor,,CST,"Wells, Bob",0
HICKORY,Secretary of State,,DEM,"Gaw, Steve",140
HICKORY,Secretary of State,,DEM,"Askew, James J.",266
HICKORY,Secretary of State,,REP,"Blunt, Matt",1609
HICKORY,Secretary of State,,REP,"Peterman, Raymond W.",285
HICKORY,Secretary of State,,REP,"Crump, Robert J.",223
HICKORY,Secretary of State,,LIB,"Southard, Jane Spence",3
HICKORY,Secretary of State,,CST,"Ivanovich, Donna L.",0
HICKORY,State Treasurer,,DEM,"May, Brian",148
HICKORY,State Treasurer,,DEM,"Farmer, Nancy",168
HICKORY,State Treasurer,,DEM,"Lakin, Scott",95
HICKORY,State Treasurer,,REP,"Boeke, Chester (Chet)",519
HICKORY,State Treasurer,,REP,"Graves, Todd",1402
HICKORY,State Treasurer,,LIB,"Trembley, Arnold J.",3
HICKORY,State Treasurer,,CST,"Culligan, Kerry",0
HICKORY,Attorney General,,DEM,"Nixon, Jeremiah W. (Jay)",393
HICKORY,Attorney General,,REP,"Jones, Sam",1781
HICKORY,Attorney General,,LIB,"Moore, Mitch",3
HICKORY,Attorney General,,DEM,"Skelton, Ike",424
HICKORY,Attorney General,,REP,"Brown, Bob",854
HICKORY,Attorney General,,REP,"Noland, Jim",1192
HICKORY,Attorney General,,LIB,"Knapp, Thomas L.",3
HICKORY,Attorney General,,REP,"Scott, Delbert L.",2104
HICKORY,Attorney General,,DEM,"Parks, John A.",388
HICKORY,Attorney General,,REP,"Sims, John W. (Bill)",500
HICKORY,Attorney General,,REP,"Brown, Mike",762
HICKORY,Attorney General,,REP,"Ankrom, Charles G.",963
HOLT,U.S. Senate,,DEM,"Wagganer, Ronald William",46
HOLT,U.S. Senate,,DEM,"Carnahan, Mel",208
HOLT,U.S. Senate,,REP,"Ashcroft, John",1140
HOLT,U.S. Senate,,REP,"Perkel, Marc",140
HOLT,U.S. Senate,,LIB,"Stauffer, Grant Samuel",0
HOLT,Governor,,DEM,"Holden, Bob",225
HOLT,Governor,,REP,"Macy, Elgar",81
HOLT,Governor,,REP,"Talent, Jim",905
HOLT,Governor,,REP,"Sievers, Jennie Lee (Jen)",196
HOLT,Governor,,LIB,"Swenson, John M.",0
HOLT,Governor,,LIB,"Illyes, Dick",0
HOLT,Governor,,CST,"Smith, Richard L.",0
HOLT,Lieutenant Governor,,DEM,"Maxwell, Joe",134
HOLT,Lieutenant Governor,,DEM,"Backer, Gracia Yancey",34
HOLT,Lieutenant Governor,,DEM,"Powell, Catherine",71
HOLT,Lieutenant Governor,,REP,"Ortwerth, Joe",296
HOLT,Lieutenant Governor,,REP,"Bailey, Wendell",863
HOLT,Lieutenant Governor,,LIB,"Horras, Phillip W.",0
HOLT,Lieutenant Governor,,CST,"Wells, Bob",0
HOLT,Secretary of State,,DEM,"Gaw, Steve",104
HOLT,Secretary of State,,DEM,"Askew, James J.",125
HOLT,Secretary of State,,REP,"Blunt, Matt",823
HOLT,Secretary of State,,REP,"Peterman, Raymond W.",154
HOLT,Secretary of State,,REP,"Crump, Robert J.",143
HOLT,Secretary of State,,LIB,"Southard, Jane Spence",0
HOLT,Secretary of State,,CST,"Ivanovich, Donna L.",0
HOLT,State Treasurer,,DEM,"May, Brian",55
HOLT,State Treasurer,,DEM,"Farmer, Nancy",133
HOLT,State Treasurer,,DEM,"Lakin, Scott",47
HOLT,State Treasurer,,REP,"Boeke, Chester (Chet)",174
HOLT,State Treasurer,,REP,"Graves, Todd",987
HOLT,State Treasurer,,LIB,"Trembley, Arnold J.",0
HOLT,State Treasurer,,CST,"Culligan, Kerry",0
HOLT,Attorney General,,DEM,"Nixon, Jeremiah W. (Jay)",229
HOLT,Attorney General,,REP,"Jones, Sam",1061
HOLT,Attorney General,,LIB,"Moore, Mitch",0
HOLT,Attorney General,,DEM,"Danner, Steve",192
HOLT,Attorney General,,DEM,"Mann, Tom",33
HOLT,Attorney General,,DEM,"Reeves, Sandra Lee",17
HOLT,Attorney General,,DEM,"Cox, Ida",19
HOLT,Attorney General,,REP,"DeSelms, Jack C.",8
HOLT,Attorney General,,REP,"Loar, Teresa Anne",94
HOLT,Attorney General,,REP,"Dady, John",9
HOLT,Attorney General,,REP,"Bailey, Jeff",60
HOLT,Attorney General,,REP,"Graves, Jr., Samuel B. (Sam)",1119
HOLT,Attorney General,,LIB,"Dykes, Jimmy",0
HOLT,Attorney General,,REP,"Hegeman, Dan",1236
HOLT,Attorney General,,DEM,"Dietrich, Glen",215
HOLT,Attorney General,,REP,"Prokes, Roger",1082
HOWARD,U.S. Senate,,DEM,"Wagganer, Ronald William",750
HOWARD,U.S. Senate,,DEM,"Carnahan, Mel",1985
HOWARD,U.S. Senate,,REP,"Ashcroft, John",233
HOWARD,U.S. Senate,,REP,"Perkel, Marc",15
HOWARD,U.S. Senate,,LIB,"Stauffer, Grant Samuel",13
HOWARD,Governor,,DEM,"Holden, Bob",2326
HOWARD,Governor,,REP,"Macy, Elgar",8
HOWARD,Governor,,REP,"Talent, Jim",205
HOWARD,Governor,,REP,"Sievers, Jennie Lee (Jen)",22
HOWARD,Governor,,LIB,"Swenson, John M.",1
HOWARD,Governor,,LIB,"Illyes, Dick",1
HOWARD,Governor,,CST,"Smith, Richard L.",0
HOWARD,Lieutenant Governor,,DEM,"Maxwell, Joe",1638
HOWARD,Lieutenant Governor,,DEM,"Backer, Gracia Yancey",556
HOWARD,Lieutenant Governor,,DEM,"Powell, Catherine",398
HOWARD,Lieutenant Governor,,REP,"Ortwerth, Joe",87
HOWARD,Lieutenant Governor,,REP,"Bailey, Wendell",143
HOWARD,Lieutenant Governor,,LIB,"Horras, Phillip W.",2
HOWARD,Lieutenant Governor,,CST,"Wells, Bob",0
HOWARD,Secretary of State,,DEM,"Gaw, Steve",2170
HOWARD,Secretary of State,,DEM,"Askew, James J.",569
HOWARD,Secretary of State,,REP,"Blunt, Matt",160
HOWARD,Secretary of State,,REP,"Peterman, Raymond W.",33
HOWARD,Secretary of State,,REP,"Crump, Robert J.",26
HOWARD,Secretary of State,,LIB,"Southard, Jane Spence",2
HOWARD,Secretary of State,,CST,"Ivanovich, Donna L.",0
HOWARD,State Treasurer,,DEM,"May, Brian",749
HOWARD,State Treasurer,,DEM,"Farmer, Nancy",1204
HOWARD,State Treasurer,,DEM,"Lakin, Scott",463
HOWARD,State Treasurer,,REP,"Boeke, Chester (Chet)",42
HOWARD,State Treasurer,,REP,"Graves, Todd",172
HOWARD,State Treasurer,,LIB,"Trembley, Arnold J.",2
HOWARD,State Treasurer,,CST,"Culligan, Kerry",0
HOWARD,Attorney General,,DEM,"Nixon, Jeremiah W. (Jay)",2334
HOWARD,Attorney General,,REP,"Jones, Sam",191
HOWARD,Attorney General,,LIB,"Moore, Mitch",2
HOWARD,Attorney General,,DEM,"Danner, Steve",1944
HOWARD,Attorney General,,DEM,"Mann, Tom",254
HOWARD,Attorney General,,DEM,"Reeves, Sandra Lee",238
HOWARD,Attorney General,,DEM,"Cox, Ida",201
HOWARD,Attorney General,,REP,"DeSelms, Jack C.",5
HOWARD,Attorney General,,REP,"Loar, Teresa Anne",31
HOWARD,Attorney General,,REP,"Dady, John",9
HOWARD,Attorney General,,REP,"Bailey, Jeff",71
HOWARD,Attorney General,,REP,"Graves, Jr., Samuel B. (Sam)",90
HOWARD,Attorney General,,LIB,"Dykes, Jimmy",2
HOWARD,Attorney General,,DEM,"Jacob, Ken",2272
HOWARD,Attorney General,,REP,"Asbury, Randy",196
HOWARD,Attorney General,,REP,"Martin, Frank A.",27
HOWARD,Attorney General,,REP,"Parker, Jr., G. W.",20
HOWARD,Attorney General,,LIB,"Dupuy, John",2
HOWARD,Attorney General,,DEM,"Copenhaver, Nancy",287
HOWARD,Attorney General,,DEM,"Thornburg, Ted",213
HOWARD,Attorney General,,DEM,"Baker, Lloyd J. (L.J.)",102
HOWARD,Attorney General,,REP,"Sander, Therese",46
