candidate,office,district,party,county,precinct,election_day,absentee,provisional,votes
Bill Yarberry,State Representative,126,REP,Bates,Butler 4,34,0,0,34
Patricia Pike,State Representative,126,REP,Bates,Butler 4,183,0,0,183
Carla (Coffee) Wright,U.S. Senate,,DEM,Bates,Butler 4,12,0,0,12
Angelica Earl,U.S. Senate,,DEM,Bates,Butler 4,5,0,0,5
Leonard Joseph Steinman II,U.S. Senate,,DEM,Bates,Butler 4,3,0,0,3
John Hogan,U.S. Senate,,DEM,Bates,Butler 4,4,0,0,4
Travis Gonzalez,U.S. Senate,,DEM,Bates,Butler 4,2,0,0,2
David Faust,U.S. Senate,,DEM,Bates,Butler 4,2,0,0,2
Claire McCaskill,U.S. Senate,,DEM,Bates,Butler 4,68,0,0,68
Nicole Galloway,State Auditor,,DEM,Bates,Butler 4,86,0,0,86
Renee Hoagenson,U.S. House,4,DEM,Bates,Butler 4,42,0,0,42
Hallie J Thompson,U.S. House,4,DEM,Bates,Butler 4,51,0,0,51
Joan Shores,State Representative,57,DEM,Bates,Butler 4,,,,0
Jim Hogan,State Representative,126,DEM,Bates,Butler 4,87,0,0,87
Japheth Campbell,U.S. Senate,,LIB,Bates,Butler 4,1,0,0,1
Sean O'Toole,State Auditor,,LIB,Bates,Butler 4,1,0,0,1
Steven Koonse,U.S. House,4,LIB,Bates,Butler 4,0,0,0,0
Mark Bliss,U.S. House,4,LIB,Bates,Butler 4,1,0,0,1
Jo Crain,U.S. Senate,,GRN,Bates,Butler 4,0,0,0,0
Jerome Bauer,U.S. Senate,,GRN,Bates,Butler 4,0,0,0,0
Don Fitz,State Auditor,,GRN,Bates,Butler 4,0,0,0,0
Jacob Luetkemeyer,State Auditor,,CON,Bates,Butler 4,0,0,0,0
Stephen Biles,State Representative,126,CON,Bates,Butler 4,0,0,0,0
,Registered Voters,,,Bates,Drexel,,,,381
,Ballots Cast,,,Bates,Drexel,152,,,152
Tony Monetti,U.S. Senate,,REP,Bates,Drexel,9,0,0,9
Austin Petersen,U.S. Senate,,REP,Bates,Drexel,4,0,0,4
Josh Hawley,U.S. Senate,,REP,Bates,Drexel,49,0,0,49
Fred Ryman,U.S. Senate,,REP,Bates,Drexel,4,0,0,4
Christina Smith,U.S. Senate,,REP,Bates,Drexel,3,0,0,3
Kristi Nichols,U.S. Senate,,REP,Bates,Drexel,10,0,0,10
Bradley Krembs,U.S. Senate,,REP,Bates,Drexel,2,0,0,2
Ken Patterson,U.S. Senate,,REP,Bates,Drexel,4,0,0,4
Brian G Hagg,U.S. Senate,,REP,Bates,Drexel,2,0,0,2
Courtland Sykes,U.S. Senate,,REP,Bates,Drexel,3,0,0,3
Peter Pfeifer,U.S. Senate,,REP,Bates,Drexel,1,0,0,1
Kevin M Roach,State Auditor,,REP,Bates,Drexel,16,0,0,16
David Wasinger,State Auditor,,REP,Bates,Drexel,19,0,0,19
Paul Curtman,State Auditor,,REP,Bates,Drexel,14,0,0,14
Saundra McDowell,State Auditor,,REP,Bates,Drexel,29,0,0,29
John Webb,U.S. House,4,REP,Bates,Drexel,24,0,0,24
Vicky Hartzler,U.S. House,4,REP,Bates,Drexel,76,0,0,76
Jack Bondon,State Representative,56,REP,Bates,Drexel,47,0,0,47
Rodger L Reedy,State Representative,57,REP,Bates,Drexel,,,,0
Bill Yarberry,State Representative,126,REP,Bates,Drexel,8,0,0,8
Patricia Pike,State Representative,126,REP,Bates,Drexel,27,0,0,27
Carla (Coffee) Wright,U.S. Senate,,DEM,Bates,Drexel,2,0,0,2
Angelica Earl,U.S. Senate,,DEM,Bates,Drexel,0,0,0,0
Leonard Joseph Steinman II,U.S. Senate,,DEM,Bates,Drexel,2,0,0,2
John Hogan,U.S. Senate,,DEM,Bates,Drexel,7,0,0,7
Travis Gonzalez,U.S. Senate,,DEM,Bates,Drexel,1,0,0,1
David Faust,U.S. Senate,,DEM,Bates,Drexel,2,0,0,2
Claire McCaskill,U.S. Senate,,DEM,Bates,Drexel,21,0,0,21
Nicole Galloway,State Auditor,,DEM,Bates,Drexel,27,0,0,27
Renee Hoagenson,U.S. House,4,DEM,Bates,Drexel,12,0,0,12
Hallie J Thompson,U.S. House,4,DEM,Bates,Drexel,20,0,0,20
Joan Shores,State Representative,57,DEM,Bates,Drexel,,,,0
Jim Hogan,State Representative,126,DEM,Bates,Drexel,13,0,0,13
Japheth Campbell,U.S. Senate,,LIB,Bates,Drexel,0,0,0,0
Sean O'Toole,State Auditor,,LIB,Bates,Drexel,0,0,0,0
Steven Koonse,U.S. House,4,LIB,Bates,Drexel,0,0,0,0
Mark Bliss,U.S. House,4,LIB,Bates,Drexel,0,0,0,0
Jo Crain,U.S. Senate,,GRN,Bates,Drexel,0,0,0,0
Jerome Bauer,U.S. Senate,,GRN,Bates,Drexel,0,0,0,0
Don Fitz,State Auditor,,GRN,Bates,Drexel,0,0,0,0
Jacob Luetkemeyer,State Auditor,,CON,Bates,Drexel,0,0,0,0
Stephen Biles,State Representative,126,CON,Bates,Drexel,0,0,0,0
,Registered Voters,,,Bates,Hudson,,,,315
,Ballots Cast,,,Bates,Hudson,136,,,136
Tony Monetti,U.S. Senate,,REP,Bates,Hudson,9,0,0,9
Austin Petersen,U.S. Senate,,REP,Bates,Hudson,3,0,0,3
Josh Hawley,U.S. Senate,,REP,Bates,Hudson,59,0,0,59
Fred Ryman,U.S. Senate,,REP,Bates,Hudson,2,0,0,2
Christina Smith,U.S. Senate,,REP,Bates,Hudson,5,0,0,5
Kristi Nichols,U.S. Senate,,REP,Bates,Hudson,4,0,0,4
Bradley Krembs,U.S. Senate,,REP,Bates,Hudson,1,0,0,1
Ken Patterson,U.S. Senate,,REP,Bates,Hudson,2,0,0,2
Brian G Hagg,U.S. Senate,,REP,Bates,Hudson,0,0,0,0
Courtland Sykes,U.S. Senate,,REP,Bates,Hudson,3,0,0,3
Peter Pfeifer,U.S. Senate,,REP,Bates,Hudson,1,0,0,1
Kevin M Roach,State Auditor,,REP,Bates,Hudson,18,0,0,18
David Wasinger,State Auditor,,REP,Bates,Hudson,11,0,0,11
Paul Curtman,State Auditor,,REP,Bates,Hudson,14,0,0,14
Saundra McDowell,State Auditor,,REP,Bates,Hudson,32,0,0,32
John Webb,U.S. House,4,REP,Bates,Hudson,20,0,0,20
Vicky Hartzler,U.S. House,4,REP,Bates,Hudson,74,0,0,74
Jack Bondon,State Representative,56,REP,Bates,Hudson,,,,0
Rodger L Reedy,State Representative,57,REP,Bates,Hudson,,,,0
Bill Yarberry,State Representative,126,REP,Bates,Hudson,24,0,0,24
Patricia Pike,State Representative,126,REP,Bates,Hudson,85,0,0,85
Carla (Coffee) Wright,U.S. Senate,,DEM,Bates,Hudson,2,0,0,2
Angelica Earl,U.S. Senate,,DEM,Bates,Hudson,1,0,0,1
Leonard Joseph Steinman II,U.S. Senate,,DEM,Bates,Hudson,1,0,0,1
John Hogan,U.S. Senate,,DEM,Bates,Hudson,5,0,0,5
Travis Gonzalez,U.S. Senate,,DEM,Bates,Hudson,3,0,0,3
David Faust,U.S. Senate,,DEM,Bates,Hudson,0,0,0,0
Claire McCaskill,U.S. Senate,,DEM,Bates,Hudson,12,0,0,12
Nicole Galloway,State Auditor,,DEM,Bates,Hudson,17,0,0,17
Renee Hoagenson,U.S. House,4,DEM,Bates,Hudson,13,0,0,13
Hallie J Thompson,U.S. House,4,DEM,Bates,Hudson,9,0,0,9
Joan Shores,State Representative,57,DEM,Bates,Hudson,,,,0
Jim Hogan,State Representative,126,DEM,Bates,Hudson,20,0,0,20
Japheth Campbell,U.S. Senate,,LIB,Bates,Hudson,0,0,0,0
Sean O'Toole,State Auditor,,LIB,Bates,Hudson,0,0,0,0
Steven Koonse,U.S. House,4,LIB,Bates,Hudson,0,0,0,0
Mark Bliss,U.S. House,4,LIB,Bates,Hudson,0,0,0,0
Jo Crain,U.S. Senate,,GRN,Bates,Hudson,0,0,0,0
Jerome Bauer,U.S. Senate,,GRN,Bates,Hudson,0,0,0,0
Don Fitz,State Auditor,,GRN,Bates,Hudson,0,0,0,0
Jacob Luetkemeyer,State Auditor,,CON,Bates,Hudson,0,0,0,0
Stephen Biles,State Representative,126,CON,Bates,Hudson,0,0,0,0
,Registered Voters,,,Bates,Hume,,,,446
,Ballots Cast,,,Bates,Hume,170,,,170
Tony Monetti,U.S. Senate,,REP,Bates,Hume,3,0,0,3
Austin Petersen,U.S. Senate,,REP,Bates,Hume,10,0,0,10
Josh Hawley,U.S. Senate,,REP,Bates,Hume,55,0,0,55
Fred Ryman,U.S. Senate,,REP,Bates,Hume,2,0,0,2
Christina Smith,U.S. Senate,,REP,Bates,Hume,5,0,0,5
Kristi Nichols,U.S. Senate,,REP,Bates,Hume,8,0,0,8
Bradley Krembs,U.S. Senate,,REP,Bates,Hume,3,0,0,3
Ken Patterson,U.S. Senate,,REP,Bates,Hume,1,0,0,1
Brian G Hagg,U.S. Senate,,REP,Bates,Hume,1,0,0,1
Courtland Sykes,U.S. Senate,,REP,Bates,Hume,0,0,0,0
Peter Pfeifer,U.S. Senate,,REP,Bates,Hume,2,0,0,2
Kevin M Roach,State Auditor,,REP,Bates,Hume,26,0,0,26
David Wasinger,State Auditor,,REP,Bates,Hume,19,0,0,19
Paul Curtman,State Auditor,,REP,Bates,Hume,11,0,0,11
Saundra McDowell,State Auditor,,REP,Bates,Hume,26,0,0,26
John Webb,U.S. House,4,REP,Bates,Hume,28,0,0,28
Vicky Hartzler,U.S. House,4,REP,Bates,Hume,67,0,0,67
Jack Bondon,State Representative,56,REP,Bates,Hume,,,,0
Rodger L Reedy,State Representative,57,REP,Bates,Hume,,,,0
Bill Yarberry,State Representative,126,REP,Bates,Hume,22,0,0,22
Patricia Pike,State Representative,126,REP,Bates,Hume,72,0,0,72
Carla (Coffee) Wright,U.S. Senate,,DEM,Bates,Hume,8,0,0,8
Angelica Earl,U.S. Senate,,DEM,Bates,Hume,2,0,0,2
Leonard Joseph Steinman II,U.S. Senate,,DEM,Bates,Hume,2,0,0,2
John Hogan,U.S. Senate,,DEM,Bates,Hume,5,0,0,5
Travis Gonzalez,U.S. Senate,,DEM,Bates,Hume,1,0,0,1
David Faust,U.S. Senate,,DEM,Bates,Hume,2,0,0,2
Claire McCaskill,U.S. Senate,,DEM,Bates,Hume,28,0,0,28
Nicole Galloway,State Auditor,,DEM,Bates,Hume,39,0,0,39
Renee Hoagenson,U.S. House,4,DEM,Bates,Hume,16,0,0,16
Hallie J Thompson,U.S. House,4,DEM,Bates,Hume,28,0,0,28
Joan Shores,State Representative,57,DEM,Bates,Hume,,,,0
Jim Hogan,State Representative,126,DEM,Bates,Hume,39,0,0,39
Japheth Campbell,U.S. Senate,,LIB,Bates,Hume,0,0,0,0
Sean O'Toole,State Auditor,,LIB,Bates,Hume,0,0,0,0
Steven Koonse,U.S. House,4,LIB,Bates,Hume,0,0,0,0
Mark Bliss,U.S. House,4,LIB,Bates,Hume,0,0,0,0
Jo Crain,U.S. Senate,,GRN,Bates,Hume,0,0,0,0
Jerome Bauer,U.S. Senate,,GRN,Bates,Hume,0,0,0,0
Don Fitz,State Auditor,,GRN,Bates,Hume,0,1,1,2
Jacob Luetkemeyer,State Auditor,,CON,Bates,Hume,0,0,0,0
Stephen Biles,State Representative,126,CON,Bates,Hume,0,0,0,0
,Registered Voters,,,Bates,Rich Hill North,,,,535
,Ballots Cast,,,Bates,Rich Hill North,184,,,184
Tony Monetti,U.S. Senate,,REP,Bates,Rich Hill North,8,0,0,8
Austin Petersen,U.S. Senate,,REP,Bates,Rich Hill North,10,0,0,10
Josh Hawley,U.S. Senate,,REP,Bates,Rich Hill North,57,0,0,57
Fred Ryman,U.S. Senate,,REP,Bates,Rich Hill North,0,0,0,0
Christina Smith,U.S. Senate,,REP,Bates,Rich Hill North,5,0,0,5
Kristi Nichols,U.S. Senate,,REP,Bates,Rich Hill North,6,0,0,6
Bradley Krembs,U.S. Senate,,REP,Bates,Rich Hill North,0,0,0,0
Ken Patterson,U.S. Senate,,REP,Bates,Rich Hill North,4,0,0,4
Brian G Hagg,U.S. Senate,,REP,Bates,Rich Hill North,1,0,0,1
Courtland Sykes,U.S. Senate,,REP,Bates,Rich Hill North,5,0,0,5
Peter Pfeifer,U.S. Senate,,REP,Bates,Rich Hill North,2,0,0,2
Kevin M Roach,State Auditor,,REP,Bates,Rich Hill North,21,0,0,21
David Wasinger,State Auditor,,REP,Bates,Rich Hill North,19,0,0,19
Paul Curtman,State Auditor,,REP,Bates,Rich Hill North,11,0,0,11
Saundra McDowell,State Auditor,,REP,Bates,Rich Hill North,28,0,0,28
John Webb,U.S. House,4,REP,Bates,Rich Hill North,28,0,0,28
Vicky Hartzler,U.S. House,4,REP,Bates,Rich Hill North,83,0,0,83
Jack Bondon,State Representative,56,REP,Bates,Rich Hill North,,,,0
Rodger L Reedy,State Representative,57,REP,Bates,Rich Hill North,,,,0
Bill Yarberry,State Representative,126,REP,Bates,Rich Hill North,15,0,0,15
Patricia Pike,State Representative,126,REP,Bates,Rich Hill North,92,0,0,92
Carla (Coffee) Wright,U.S. Senate,,DEM,Bates,Rich Hill North,5,0,0,5
Angelica Earl,U.S. Senate,,DEM,Bates,Rich Hill North,1,0,0,1
Leonard Joseph Steinman II,U.S. Senate,,DEM,Bates,Rich Hill North,2,0,0,2
John Hogan,U.S. Senate,,DEM,Bates,Rich Hill North,1,0,0,1
Travis Gonzalez,U.S. Senate,,DEM,Bates,Rich Hill North,2,0,0,2
David Faust,U.S. Senate,,DEM,Bates,Rich Hill North,4,0,0,4
Claire McCaskill,U.S. Senate,,DEM,Bates,Rich Hill North,39,0,0,39
Nicole Galloway,State Auditor,,DEM,Bates,Rich Hill North,41,0,0,41
Renee Hoagenson,U.S. House,4,DEM,Bates,Rich Hill North,24,0,0,24
Hallie J Thompson,U.S. House,4,DEM,Bates,Rich Hill North,24,0,0,24
Joan Shores,State Representative,57,DEM,Bates,Rich Hill North,,,,0
Jim Hogan,State Representative,126,DEM,Bates,Rich Hill North,49,0,0,49
Japheth Campbell,U.S. Senate,,LIB,Bates,Rich Hill North,0,0,0,0
Sean O'Toole,State Auditor,,LIB,Bates,Rich Hill North,0,0,0,0
Steven Koonse,U.S. House,4,LIB,Bates,Rich Hill North,0,0,0,0
Mark Bliss,U.S. House,4,LIB,Bates,Rich Hill North,0,0,0,0
Jo Crain,U.S. Senate,,GRN,Bates,Rich Hill North,0,0,0,0
Jerome Bauer,U.S. Senate,,GRN,Bates,Rich Hill North,0,0,0,0
Don Fitz,State Auditor,,GRN,Bates,Rich Hill North,0,0,0,0
Jacob Luetkemeyer,State Auditor,,CON,Bates,Rich Hill North,0,0,0,0
Stephen Biles,State Representative,126,CON,Bates,Rich Hill North,0,0,0,0
,Registered Voters,,,Bates,Rich Hill South,,,,742
,Ballots Cast,,,Bates,Rich Hill South,232,,,232
Tony Monetti,U.S. Senate,,REP,Bates,Rich Hill South,8,0,0,8
Austin Petersen,U.S. Senate,,REP,Bates,Rich Hill South,5,0,0,5
Josh Hawley,U.S. Senate,,REP,Bates,Rich Hill South,80,0,0,80
Fred Ryman,U.S. Senate,,REP,Bates,Rich Hill South,2,0,0,2
Christina Smith,U.S. Senate,,REP,Bates,Rich Hill South,9,0,0,9
Kristi Nichols,U.S. Senate,,REP,Bates,Rich Hill South,9,0,0,9
Bradley Krembs,U.S. Senate,,REP,Bates,Rich Hill South,2,0,0,2
Ken Patterson,U.S. Senate,,REP,Bates,Rich Hill South,4,0,0,4
Brian G Hagg,U.S. Senate,,REP,Bates,Rich Hill South,6,0,0,6
Courtland Sykes,U.S. Senate,,REP,Bates,Rich Hill South,4,0,0,4
Peter Pfeifer,U.S. Senate,,REP,Bates,Rich Hill South,0,0,0,0
Kevin M Roach,State Auditor,,REP,Bates,Rich Hill South,34,0,0,34
David Wasinger,State Auditor,,REP,Bates,Rich Hill South,23,0,0,23
Paul Curtman,State Auditor,,REP,Bates,Rich Hill South,16,0,0,16
Saundra McDowell,State Auditor,,REP,Bates,Rich Hill South,33,0,0,33
John Webb,U.S. House,4,REP,Bates,Rich Hill South,3,0,0,3
Vicky Hartzler,U.S. House,4,REP,Bates,Rich Hill South,105,0,0,105
Jack Bondon,State Representative,56,REP,Bates,Rich Hill South,,,,0
Rodger L Reedy,State Representative,57,REP,Bates,Rich Hill South,,,,0
Bill Yarberry,State Representative,126,REP,Bates,Rich Hill South,24,0,0,24
Patricia Pike,State Representative,126,REP,Bates,Rich Hill South,121,0,0,121
Carla (Coffee) Wright,U.S. Senate,,DEM,Bates,Rich Hill South,5,0,0,5
Angelica Earl,U.S. Senate,,DEM,Bates,Rich Hill South,2,0,0,2
Leonard Joseph Steinman II,U.S. Senate,,DEM,Bates,Rich Hill South,3,0,0,3
John Hogan,U.S. Senate,,DEM,Bates,Rich Hill South,5,0,0,5
Travis Gonzalez,U.S. Senate,,DEM,Bates,Rich Hill South,3,0,0,3
David Faust,U.S. Senate,,DEM,Bates,Rich Hill South,2,0,0,2
Claire McCaskill,U.S. Senate,,DEM,Bates,Rich Hill South,49,0,0,49
Nicole Galloway,State Auditor,,DEM,Bates,Rich Hill South,51,0,0,51
Renee Hoagenson,U.S. House,4,DEM,Bates,Rich Hill South,32,0,0,32
Hallie J Thompson,U.S. House,4,DEM,Bates,Rich Hill South,28,0,0,28
Joan Shores,State Representative,57,DEM,Bates,Rich Hill South,,,,0
Jim Hogan,State Representative,126,DEM,Bates,Rich Hill South,53,0,0,53
Japheth Campbell,U.S. Senate,,LIB,Bates,Rich Hill South,0,0,0,0
Sean O'Toole,State Auditor,,LIB,Bates,Rich Hill South,0,0,0,0
Steven Koonse,U.S. House,4,LIB,Bates,Rich Hill South,0,0,0,0
Mark Bliss,U.S. House,4,LIB,Bates,Rich Hill South,0,0,0,0
Jo Crain,U.S. Senate,,GRN,Bates,Rich Hill South,0,0,0,0
Jerome Bauer,U.S. Senate,,GRN,Bates,Rich Hill South,0,0,0,0
Don Fitz,State Auditor,,GRN,Bates,Rich Hill South,0,0,0,0
Jacob Luetkemeyer,State Auditor,,CON,Bates,Rich Hill South,0,0,0,0
Stephen Biles,State Representative,126,CON,Bates,Rich Hill South,0,0,0,0
,Registered Voters,,,Bates,Rockville,,,,151
,Ballots Cast,,,Bates,Rockville,42,,,42
Tony Monetti,U.S. Senate,,REP,Bates,Rockville,3,0,0,3
Austin Petersen,U.S. Senate,,REP,Bates,Rockville,3,0,0,3
Josh Hawley,U.S. Senate,,REP,Bates,Rockville,20,0,0,20
Fred Ryman,U.S. Senate,,REP,Bates,Rockville,2,0,0,2
Christina Smith,U.S. Senate,,REP,Bates,Rockville,2,0,0,2
Kristi Nichols,U.S. Senate,,REP,Bates,Rockville,3,0,0,3
Bradley Krembs,U.S. Senate,,REP,Bates,Rockville,0,0,0,0
Ken Patterson,U.S. Senate,,REP,Bates,Rockville,1,0,0,1
Brian G Hagg,U.S. Senate,,REP,Bates,Rockville,0,0,0,0
Courtland Sykes,U.S. Senate,,REP,Bates,Rockville,0,0,0,0
Peter Pfeifer,U.S. Senate,,REP,Bates,Rockville,0,0,0,0
Kevin M Roach,State Auditor,,REP,Bates,Rockville,7,0,0,7
David Wasinger,State Auditor,,REP,Bates,Rockville,5,0,0,5
Paul Curtman,State Auditor,,REP,Bates,Rockville,12,0,0,12
Saundra McDowell,State Auditor,,REP,Bates,Rockville,5,0,0,5
John Webb,U.S. House,4,REP,Bates,Rockville,8,0,0,8
Vicky Hartzler,U.S. House,4,REP,Bates,Rockville,26,0,0,26
Jack Bondon,State Representative,56,REP,Bates,Rockville,0,0,0,0
Rodger L Reedy,State Representative,57,REP,Bates,Rockville,0,0,0,0
Bill Yarberry,State Representative,126,REP,Bates,Rockville,11,0,0,11
Patricia Pike,State Representative,126,REP,Bates,Rockville,18,0,0,18
Carla (Coffee) Wright,U.S. Senate,,DEM,Bates,Rockville,2,0,0,2
Angelica Earl,U.S. Senate,,DEM,Bates,Rockville,0,0,0,0
Leonard Joseph Steinman II,U.S. Senate,,DEM,Bates,Rockville,0,0,0,0
John Hogan,U.S. Senate,,DEM,Bates,Rockville,1,0,0,1
Travis Gonzalez,U.S. Senate,,DEM,Bates,Rockville,0,0,0,0
David Faust,U.S. Senate,,DEM,Bates,Rockville,0,0,0,0
Claire McCaskill,U.S. Senate,,DEM,Bates,Rockville,2,0,0,2
Nicole Galloway,State Auditor,,DEM,Bates,Rockville,5,0,0,5
Renee Hoagenson,U.S. House,4,DEM,Bates,Rockville,2,0,0,2
Hallie J Thompson,U.S. House,4,DEM,Bates,Rockville,3,0,0,3
Joan Shores,State Representative,57,DEM,Bates,Rockville,0,0,0,0
Jim Hogan,State Representative,126,DEM,Bates,Rockville,4,0,0,4
Japheth Campbell,U.S. Senate,,LIB,Bates,Rockville,0,0,0,0
Sean O'Toole,State Auditor,,LIB,Bates,Rockville,0,0,0,0
Steven Koonse,U.S. House,4,LIB,Bates,Rockville,0,0,0,0
Mark Bliss,U.S. House,4,LIB,Bates,Rockville,0,0,0,0
Jo Crain,U.S. Senate,,GRN,Bates,Rockville,0,0,0,0
Jerome Bauer,U.S. Senate,,GRN,Bates,Rockville,0,0,0,0
Don Fitz,State Auditor,,GRN,Bates,Rockville,0,0,0,0
Jacob Luetkemeyer,State Auditor,,CON,Bates,Rockville,0,0,0,0
Stephen Biles,State Representative,126,CON,Bates,Rockville,0,0,0,0
,Registered Voters,,,Bates,Absentee,,,,
,Ballots Cast,,,Bates,Absentee,,,,0
Tony Monetti,U.S. Senate,,REP,Bates,Absentee,0,9,0,9
Austin Petersen,U.S. Senate,,REP,Bates,Absentee,0,10,0,10
Josh Hawley,U.S. Senate,,REP,Bates,Absentee,0,70,0,70
Fred Ryman,U.S. Senate,,REP,Bates,Absentee,0,0,0,0
Christina Smith,U.S. Senate,,REP,Bates,Absentee,0,2,0,2
Kristi Nichols,U.S. Senate,,REP,Bates,Absentee,0,8,0,8
Bradley Krembs,U.S. Senate,,REP,Bates,Absentee,0,3,0,3
Ken Patterson,U.S. Senate,,REP,Bates,Absentee,0,3,0,3
Brian G Hagg,U.S. Senate,,REP,Bates,Absentee,0,3,0,3
Courtland Sykes,U.S. Senate,,REP,Bates,Absentee,0,1,0,1
Peter Pfeifer,U.S. Senate,,REP,Bates,Absentee,0,2,0,2
Kevin M Roach,State Auditor,,REP,Bates,Absentee,0,23,0,23
David Wasinger,State Auditor,,REP,Bates,Absentee,0,20,0,20
Paul Curtman,State Auditor,,REP,Bates,Absentee,0,11,0,11
Saundra McDowell,State Auditor,,REP,Bates,Absentee,0,33,0,33
John Webb,U.S. House,4,REP,Bates,Absentee,0,36,0,36
Vicky Hartzler,U.S. House,4,REP,Bates,Absentee,0,87,0,87
Jack Bondon,State Representative,56,REP,Bates,Absentee,0,2,0,2
Rodger L Reedy,State Representative,57,REP,Bates,Absentee,0,7,0,7
Bill Yarberry,State Representative,126,REP,Bates,Absentee,0,26,0,26
Patricia Pike,State Representative,126,REP,Bates,Absentee,0,93,0,93
Carla (Coffee) Wright,U.S. Senate,,DEM,Bates,Absentee,0,2,0,2
Angelica Earl,U.S. Senate,,DEM,Bates,Absentee,0,3,0,3
Leonard Joseph Steinman II,U.S. Senate,,DEM,Bates,Absentee,0,0,0,0
John Hogan,U.S. Senate,,DEM,Bates,Absentee,0,5,0,5
Travis Gonzalez,U.S. Senate,,DEM,Bates,Absentee,0,0,0,0
David Faust,U.S. Senate,,DEM,Bates,Absentee,0,1,0,1
Claire McCaskill,U.S. Senate,,DEM,Bates,Absentee,0,57,0,57
Nicole Galloway,State Auditor,,DEM,Bates,Absentee,0,65,0,65
Renee Hoagenson,U.S. House,4,DEM,Bates,Absentee,0,19,0,19
Hallie J Thompson,U.S. House,4,DEM,Bates,Absentee,0,41,0,41
Joan Shores,State Representative,57,DEM,Bates,Absentee,0,5,0,5
Jim Hogan,State Representative,126,DEM,Bates,Absentee,0,59,0,59
Japheth Campbell,U.S. Senate,,LIB,Bates,Absentee,0,0,0,0
Sean O'Toole,State Auditor,,LIB,Bates,Absentee,0,0,0,0
Steven Koonse,U.S. House,4,LIB,Bates,Absentee,0,0,0,0
Mark Bliss,U.S. House,4,LIB,Bates,Absentee,0,0,0,0
Jo Crain,U.S. Senate,,GRN,Bates,Absentee,0,0,0,0
Jerome Bauer,U.S. Senate,,GRN,Bates,Absentee,0,0,0,0
Don Fitz,State Auditor,,GRN,Bates,Absentee,0,0,0,0
Jacob Luetkemeyer,State Auditor,,CON,Bates,Absentee,0,0,0,0
Stephen Biles,State Representative,126,CON,Bates,Absentee,0,0,0,0
